id,slug,titulo,destino,departamento,km,duracion,dificultad,superficie,mejor_epoca,moto_recomendada,resumen,tips,gasolina_tip,hospedaje,gastronomia,gps_destino,gps_paradas,imagen_url,wp_link,created_at,updated_at,destino_norm,titulo_norm
c0eb8a67-91a4-48f0-a881-a13ecd79f409,medellin-cartagena,Medellín – Cartagena,Cartagena,Bolívar,650,10-12 horas,Experta,"Autopista pavimentada, tramos calurosos",Dic-Mar (temporada seca caribe),Touring / Adventure 300cc+,"650 km hasta la ciudad amurallada del Caribe. Una de las travesías más épicas de Colombia: bajas del frío antioqueño, cruzás el Magdalena Medio, subís al Sinú y llegás al calor del Caribe. El centro histórico de Cartagena Patrimonio de la Humanidad te paga el esfuerzo.",Ruta de mínimo 2 días. Parada recomendada en Montería o Caucasia. Calor extremo desde Caucasia (38-42°C). Hidratación crítica cada hora. No rodar de noche por fauna y ganado en la vía. La entrada a Cartagena tiene tráfico pesado — llegá antes de las 10am. La moto necesita revisión mecánica completa antes.,"Múltiples estaciones. 300cc≈$210k, 500cc≈$310k ida.","En Montería: Hotel Sinu, Hotel Don Blas. En Cartagena: Casa Villa Colonial, Hotel Monterrey, Sofitel Santa Clara (premium).","Pescado caribeño, arroz con coco y patacones, ceviche, raspados de frutas, coctel de camarones en el Portal de los Dulces.","10.3910,-75.4794","[{'km': 200, 'gps': '7.8939,-75.8094', 'nombre': 'Caucasia'}, {'km': 300, 'gps': '8.7574,-75.8912', 'nombre': 'Montería'}, {'km': 500, 'gps': '9.3050,-75.3910', 'nombre': 'Lorica'}, {'km': 650, 'gps': '10.3910,-75.4794', 'nombre': 'Cartagena'}]",,https://ridera.com.co/rutas/medellin-cartagena/,2026-07-14 02:56:16.898774+00,2026-07-14 02:56:16.898774+00,cartagena,medellin - cartagena
c1148ff1-b500-40fc-92b6-5e9bd10d7954,medellin-san-gil,Medellín – San Gil,San Gil,Santander,390,7-8 horas,Experta,Autopista y carretera con curvas,"Dic-Feb, Jun-Ago",Touring / Adventure 250cc+,"390 km hasta la capital de los deportes extremos de Colombia. Rafting en el Río Fonce, rappel, parapente, espeleología. Barichara a 22 km es el pueblo más bonito de Colombia. La ruta pasa por el Magdalena Medio caliente y sube a los cañones fríos de Santander.",Ruta de 2 días ideal. Dormir en Bucaramanga o Honda. El cañón entre Barichara y Guane (camino de piedra) no es para motos pero vale la pena caminarlo. En San Gil reservar agencias de rafting con anticipación. El tramo Bucaramanga-San Gil tiene curvas técnicas en la bajada.,"Múltiples estaciones. 250cc≈$130k, 400cc≈$185k ida.","Macondo Hostel San Gil, Hotel La Posada, Sam Vicky. En Barichara: Color de Hormiga, Casa Hacienda.","Cabro en pepitoria, mute santandereano, hormigas culonas (en serio), arepa santandereana, chicha de maíz.","6.5565,-73.1361","[{'km': 160, 'gps': '5.2018,-74.7382', 'nombre': 'La Dorada'}, {'km': 270, 'gps': '6.5524,-73.5036', 'nombre': 'Bucaramanga'}, {'km': 368, 'gps': '6.6400,-73.0670', 'nombre': 'Barichara'}, {'km': 390, 'gps': '6.5565,-73.1361', 'nombre': 'San Gil'}]",,https://ridera.com.co/rutas/medellin-san-gil/,2026-07-14 02:56:16.898774+00,2026-07-14 02:56:16.898774+00,san gil,medellin - san gil
c115fe6b-1692-42b6-8d4c-c5d4da3ac4dd,medellin-andes,Medellín – Andes,Andes,Antioquia,180,3.5-4 horas,Intermedia,Pavimentada en buen estado,Todo el año,Naked / Sport / Adventure 150cc+,Andes es conocido como la capital mundial del café especial de Antioquia. Municipio de montaña en el corazón del Suroeste con fincas cafeteras de clase mundial y una cultura del café que se respira en cada esquina. Premio al mejor café de Colombia varias veces.,Ruta de día completo o hacer noche. Visitar alguna finca cafetera es obligatorio. Temporada de cosecha (oct–dic) es la más especial para visitar.,Tanquear en Medellín. Hay estaciones en Ciudad Bolívar y en Andes.,Hotel Andes Plaza y varias opciones en el parque. Fincas cafeteras con hospedaje disponibles.,"Café especial preparado al momento, trucha, bandeja y el famoso pan de Andes hecho en horno de leña.",,,,https://ridera.com.co/rutas/medellin-andes/,2026-07-22 03:24:09.488994+00,2026-07-22 03:24:09.488994+00,andes,medellin - andes
c3c7fcd7-22e2-41be-93ae-52ad55f2464b,medellin-san-luis-ant,Medellín – San Luis (Antioquia),San Luis,Antioquia,115,2-2.5 horas,Intermedia,Pavimentada con curvas técnicas,Todo el año,Naked / Sport / Adventure 150cc+,"San Luis es el municipio del cañón más técnico del Oriente antioqueño sobre el río Samaná. Paisajes de selva subandina, cascadas y comunidades que resisten con dignidad. La ruta desde El Carmen de Viboral es una de las mejores del Oriente.",Ruta de curvas muy técnicas y disfrutable. El cañón del Samaná impresiona. Municipio pequeño con carácter propio.,Tanquear en El Carmen de Viboral. Estación disponible en San Luis.,Posadas sencillas disponibles. Ambiente tranquilo.,Pescado de río y comida campesina antioqueña. Muy económico.,,,,https://ridera.com.co/rutas/medellin-san-luis-ant/,2026-07-22 03:26:14.283625+00,2026-07-22 03:26:14.283625+00,san luis,medellin - san luis (antioquia)
c3fda001-1890-4edc-be83-2f58288c4b5d,loop-nordeste-colonial,Loop Nordeste Colonial (2 días),Medellín (regreso),Antioquia,430,2 días,Intermedia,Mixta,"Dic–Mar, Jul–Ago",Naked / Sport / Adventure 150cc+,"Loop de dos días por lo mejor del Nordeste antioqueño. Día 1: Medellín – Donmatías – Yolombó – Amalfi (dormir en Amalfi). Día 2: Amalfi – Segovia – regreso por Caucasia o vuelta por la misma ruta. Historia, minería y paisajes monumentales.","Planear hospedaje en Amalfi con anticipación especialmente en temporada alta. Llevar efectivo, los cajeros son escasos. Revisar condición de vía Amalfi–Segovia antes de salir.","Salir con tanque lleno. Tanquear en Donmatías, Amalfi y Segovia. Llevar bidón de 2L como reserva.",Noche en Amalfi: Hotel Amalfi o Casa de Huéspedes La Montaña.,"Día 1: almuerzo en Donmatías, cena en Amalfi. Día 2: desayuno en Amalfi, almuerzo en Segovia.",,,,https://ridera.com.co/rutas/loop-nordeste-colonial/,2026-07-22 03:21:50.692836+00,2026-07-22 03:21:50.692836+00,medellin (regreso),loop nordeste colonial (2 dias)
c8775d9b-f40b-40f2-8210-e2be6cf2088c,medellin-heliconia,Medellín – Heliconia,Heliconia,Antioquia,68,1.5 – 2 horas,Intermedia,"Carretera departamental pavimentada, curvas técnicas en la bajada al Occidente.",Todo el año. Mejor temporada seca (enero-febrero y julio-agosto).,Cualquier moto. Enduro o trail ideal para aprovechar el paisaje.,Heliconia es uno de los municipios más bonitos del Occidente antioqueño. Bajada espectacular desde la cordillera con vistas al cañón del Cauca. Pueblo tranquilo de clima templado con arquitectura colonial y cultivos de café. Excelente parada en ruta hacia Santa Fe de Antioquia.,Salir por la autopista al Mar hasta San Jerónimo y desviar hacia Heliconia. También por la vía vieja al Occidente por Ebéjico. Llevar combustible desde Medellín. El descenso tiene curvas pronunciadas.,En Medellín o en San Jerónimo. En Heliconia hay una gasolinera pequeña.,"Hotel Heliconia, casas campestres. Se recomienda reservar fin de semana.","Café, frijoles, mazamorra, chicharrón, aguacate, mango tommy.","6.1500,-75.7667","[{'lat': 6.203, 'lon': -75.733, 'nombre': 'San Jerónimo (desvío)'}, {'lat': 6.165, 'lon': -75.762, 'nombre': 'Mirador descenso a Heliconia'}]",,https://ridera.com.co/rutas/medellin-heliconia/,2026-07-22 03:16:31.82308+00,2026-07-22 03:16:31.82308+00,heliconia,medellin - heliconia
cab527a5-472b-41b5-b233-d94872590da0,bogota-boyaca-loop,Bogotá – Loop Boyacá (Tunja – Paipa – Duitama – Sogamoso),Sogamoso,Boyacá,310,2 días,Principiante,Autopista y carreteras departamentales,Todo el año (frío 8-16°C siempre),Cualquier moto 125cc+,"El loop boyacense completo: Tunja (Patrimonio Histórico) - Paipa (termales y el lago) - Duitama (puerta de Boyacá) - Sogamoso (Ciudad del Sol) - Lago de Tota (el lago más alto de Colombia a 3.015m). 310 km de altiplano frío, iglesias coloniales y paisaje de páramo.",Frío permanente: guantes térmicos y ropa de capas obligatorios. El Lago de Tota (entre Sogamoso y Aquitania) es el más alto de Colombia y merece 2 horas. Los termales de Paipa (Hotel Sochagota) son perfectos para el descanso. Las carreteras boyacenses tienen muchos policías de tránsito.,Estaciones en cada municipio. 125cc≈$100k todo el loop.,En Paipa: Hotel Sochagota (con termales). En Tunja: Hotel Hunza. En Sogamoso: Hotel Suamox.,"Cocido boyacense, longaniza, fritanga, piquete boyacense, almojábanas, pandeyuca, chicha de maíz, masato.","5.7163,-72.9278","[{'km': 130, 'gps': '5.5353,-73.3678', 'nombre': 'Tunja'}, {'km': 185, 'gps': '5.7757,-73.1178', 'nombre': 'Paipa'}, {'km': 230, 'gps': '5.8220,-73.0148', 'nombre': 'Duitama'}, {'km': 310, 'gps': '5.7163,-72.9278', 'nombre': 'Sogamoso'}]",,https://ridera.com.co/rutas/bogota-boyaca-loop/,2026-07-14 03:01:08.106727+00,2026-07-14 03:01:08.106727+00,sogamoso,bogota - loop boyaca (tunja - paipa - duitama - sogamoso)
cb6ccac6-0166-4566-be50-fa5cd3ad7eaa,medellin-jerico,Medellín – Jericó,Jericó,Antioquia,132,3 horas,Intermedia,"Pavimentada, últimos 20 km de subida técnica","Dic-Feb, Jul-Ago",Adventure / Naked 150cc+,"132 km al pueblo de la beata Laura Montoya y el mirador de los Farallones de Citará. Suroeste profundo, cafetales en las laderas, caminos entre guaduales. La subida al pueblo tiene curvas que hacen sudar pero la vista desde el parque principal te lo cobra todo.",La vía Fredonia-Jericó es de las más bonitas del Suroeste. Llegá antes de las 10am para ver el valle entre nubes. Hay teleférico al mirador de los Farallones. El parque principal es el punto de encuentro de moteros los domingos.,"Llená en Medellín y recargá en La Pintada o Fredonia. 150cc≈$48k, 200cc≈$60k ida.","Hotel Santa Teresa, Posada El Balcón, Hostal del Parque. Pueblo pequeño, opciones limitadas.","Sancocho de gallina, frijoles, pan de queso, chocolate con queso. Café de finca en varias casas del parque.","5.7891,-75.7820","[{'km': 75, 'gps': '5.8726,-75.8925', 'nombre': 'La Pintada'}, {'km': 105, 'gps': '5.9175,-75.6934', 'nombre': 'Fredonia'}, {'km': 132, 'gps': '5.7891,-75.7820', 'nombre': 'Jericó'}]",,https://ridera.com.co/rutas/medellin-jerico/,2026-07-14 02:55:17.859136+00,2026-07-14 02:55:17.859136+00,jerico,medellin - jerico
cd865097-2a1e-4122-ba28-3626607de618,medellin-fredonia,Medellín – Fredonia,Fredonia,Antioquia,90,2-2.5 horas,Intermedia,Pavimentada con curvas técnicas,Todo el año,Naked / Sport / Adventure 150cc+,"Fredonia es el municipio cafetero del Suroeste antioqueño, rodeado de guaduales y plantaciones de café. Pueblo patrimonial con parque declarado bien de interés cultural. La ruta baja desde Caldas con curvas que se comen los kilómetros sin que te des cuenta.","Ruta muy recomendada. Las curvas bajando desde Caldas son técnicas pero muy disfrutable. Fredonia es tranquilo, llegar antes del mediodía para almorzar bien.",Tanquear en Medellín o Caldas. En Fredonia hay estación disponible.,Hotel Fredonia y posadas en el parque principal.,Bandeja paisa clásica y trucha de los ríos locales. El café de Fredonia es de los mejores de Antioquia.,,,,https://ridera.com.co/rutas/medellin-fredonia/,2026-07-22 03:24:09.488994+00,2026-07-22 03:24:09.488994+00,fredonia,medellin - fredonia
ceeac7cf-3e65-44e0-a352-56c76d4115b2,medellin-chigorodo,Medellín – Chigorodó,Chigorodó,Antioquia,340,5-6 horas,Intermedia,Pavimentada en buen estado,Dic–Mar,Naked / Sport / Adventure 150cc+,Chigorodó es un municipio vibrante de Urabá a pocas horas de Apartadó. Zona bananera con cultura afro e indígena fuerte. Ruta por la troncal del Caribe con paisajes de selva tropical húmeda únicos.,Mismas recomendaciones que para Apartadó. Chigorodó puede ser punto de paso hacia Necoclí y el mar. Llevar impermeable.,"Tanquear en Medellín, Dabeiba y Chigorodó. Fácil abastecimiento en toda la zona de Urabá.",Hostales y hoteles disponibles en el centro.,"Mariscos, arroz con coco, patacón con hogao y ceviches de río.",,,,https://ridera.com.co/rutas/medellin-chigorodo/,2026-07-22 03:22:54.209768+00,2026-07-22 03:22:54.209768+00,chigorodo,medellin - chigorodo
d17d301f-951b-4165-8751-77765178be73,cali-popayan-cauca,Cali – Popayán (Cauca),Popayán,Cauca,140,2.5-3 horas,Principiante,Autopista pavimentada,"Dic-Feb, Jun-Ago",Cualquier moto 125cc+,"140 km hasta la Ciudad Blanca de Colombia. Popayán es Patrimonio Histórico con su arquitectura colonial completamente pintada de blanco. Base perfecta para subir al Parque Nacional Puracé (volcán activo a 4.700m), visitar Silvia (mercado indígena Guambiano) o bajar a San Agustín.",La Autopista Cali-Popayán es cómoda y segura. Popayán tiene 18°C todo el año. La Semana Santa de Popayán es Patrimonio de la Humanidad (reservar con meses). Desde Popayán a Puracé son 25 km de subida: llevá ropa de frío real. El volcán Puracé puede estar restringido por actividad.,"Estaciones en autopista. 125cc≈$46k, 200cc≈$58k ida.","Hotel La Plazuela, Dann Monasterio (en convento colonial), Casa Familiar.","Pipián con papa, champús (bebida de maíz con frutas), empanadas de pipián, ulluco con carne.","2.4448,-76.6147","[{'km': 70, 'gps': '3.2170,-76.2967', 'nombre': 'Jamundí'}, {'km': 140, 'gps': '2.4448,-76.6147', 'nombre': 'Popayán'}]",,https://ridera.com.co/rutas/cali-popayan/,2026-07-14 03:00:12.682421+00,2026-07-14 03:00:12.682421+00,popayan,cali - popayan (cauca)
d4a819f5-8e03-4c7b-97aa-dc42b3277ec9,medellin-barbosa-norte,Medellín – Barbosa,Barbosa,Antioquia,40,45-55 min,Principiante,Pavimentada en buen estado,Todo el año,Cualquier moto 100cc+,Barbosa es el último municipio del Valle de Aburrá al norte y el punto de bifurcación hacia el Nordeste y el Norte antioqueño. Tiene el famoso Peñol de Barbosa (Piedra del Peñol local) y mercado campesino animado los fines de semana.,Parada obligatoria para tanquear antes de subir al Norte o al Nordeste. El desvío para el Nordeste sale de Barbosa hacia Don Matías. Para el Norte seguir recto por la autopista.,Múltiples estaciones en Barbosa. Tanquear aquí siempre antes de continuar.,Varios hospedajes disponibles. Barbosa tiene de todo.,"Sancocho de gallina, mazamorra y chicharrón. El mercado campesino tiene variedad.",,,,https://ridera.com.co/rutas/medellin-barbosa-norte/,2026-07-22 03:26:14.283625+00,2026-07-22 03:26:14.283625+00,barbosa,medellin - barbosa
d5669720-c343-473e-9418-e665f895bbca,medellin-turbo-uraba,Medellín – Turbo (Urabá),Turbo,Antioquia,350,5.5-6.5 horas,Experta,Pavimentada con tramos en mal estado,Dic-Mar (temporada seca),Adventure / Touring 250cc+,"350 km hasta el Golfo de Urabá y la puerta al Darién. Bajás de la montaña antioqueña al Bajo Cauca, cruzás el ganadero Urabá bananero y llegás al Caribe colombiano con aguas verdes. Desde Turbo hay lanchas a Capurganá y Sapzurro, los pueblos más remotos y más bonitos del Caribe.","La vía tiene tramos de baches especialmente después de Mutatá. Calor extremo desde Dabeiba (35-40°C). No rodar de noche por razones de seguridad en el tramo Mutatá-Turbo. Desde Turbo a Capurganá: lancha 2 horas (≈$70.000), la moto la dejás parqueada en Turbo.","Llená en Medellín y en Dabeiba. 250cc≈$115k, 400cc≈$155k ida.","En Turbo: Hotel Mar Azul, posadas. En Capurganá: Posada del Gecko, Almar.","Langosta, caracol, cazuela de mariscos, arroz con coco, pescado caribeño, patacón.","8.0978,-76.7279","[{'km': 90, 'gps': '6.9997,-76.0022', 'nombre': 'Dabeiba'}, {'km': 200, 'gps': '7.2455,-76.4362', 'nombre': 'Mutatá'}, {'km': 280, 'gps': '7.6457,-76.6600', 'nombre': 'Apartadó'}, {'km': 350, 'gps': '8.0978,-76.7279', 'nombre': 'Turbo'}]",,https://ridera.com.co/rutas/medellin-turbo/,2026-07-14 02:58:56.954987+00,2026-07-14 02:58:56.954987+00,turbo,medellin - turbo (uraba)
d5fa093d-5bd8-46b7-b193-d74486e690b8,medellin-cisneros-tuneles,Medellín – Cisneros (Túneles Históricos),Cisneros,Antioquia,92,1.5-2 horas,Principiante,"Pavimentada, autopista",Todo el año,Cualquier moto 125cc+,"92 km al Norte-Oriente antioqueño hasta Cisneros, el pueblo que nació del ferrocarril. Los antiguos túneles del tren son ahora una atracción turística única: 5 km de túneles ferroviarios convertidos en paseo a pie con iluminación LED. Historia viva del desarrollo de Antioquia.","Los Túneles de Occidente (túneles del tren) están a 2 km del pueblo, entrada ≈$15.000. Combiná con visita a la represa Porce II (previa cita con EPM). Pueblo pequeño pero tranquilo, buena gastronomía de finca.","Estaciones en Autopista Norte. 125cc≈$30k, 200cc≈$37k ida.","Hotel El Ferroviario, posadas locales, fincas cercanas.","Trucha, bandeja paisa, mazamorra, aguacate de la región.","6.5383,-75.0875","[{'km': 50, 'gps': '6.3194,-75.1381', 'nombre': 'Guarne'}, {'km': 92, 'gps': '6.5383,-75.0875', 'nombre': 'Cisneros'}]",,https://ridera.com.co/rutas/medellin-cisneros/,2026-07-14 02:57:00.969793+00,2026-07-14 02:57:00.969793+00,cisneros,medellin - cisneros (tuneles historicos)
d92123c2-6241-4416-9f57-8e673c7b7feb,medellin-marinilla,Medellín – Marinilla,Marinilla,Antioquia,50,55 min-1.2 horas,Principiante,Pavimentada en excelente estado,Todo el año,Cualquier moto 100cc+,Marinilla es la capital religiosa del Oriente antioqueño con su famosa Basílica Menor y el Santuario del Señor de los Milagros. Mercado campesino los sábados con productos del Oriente. Pueblo colonial activo y bien conservado.,El mercado de Marinilla los sábados es una experiencia única. La basílica es impresionante. Buen punto de abastecimiento antes del Oriente profundo.,Estaciones disponibles en Marinilla.,Varios hospedajes disponibles en el parque y alrededores.,"Fríjoles, tamales y obleas. El mercado campesino tiene lo mejor del Oriente antioqueño.",,,,https://ridera.com.co/rutas/medellin-marinilla/,2026-07-22 03:26:49.272997+00,2026-07-22 03:26:49.272997+00,marinilla,medellin - marinilla
da910298-9b28-468d-b022-cecf10c77feb,medellin-la-ceja,Medellín – La Ceja,La Ceja,Antioquia,45,50 min-1.2 horas,Principiante,Pavimentada en excelente estado,Todo el año,Cualquier moto 100cc+,"La Ceja es conocida como la ciudad de las flores del Oriente antioqueño. Clima frío y flores en todos los jardines. Municipio próspero, organizado y con buena gastronomía. A pocos kilómetros del aeropuerto de Rionegro.","Muy conveniente si se llega o sale en avión. Explorar el parque central y las fincas de flores alrededor. Clima frío, llevar abrigo.",Estaciones disponibles en toda La Ceja.,Múltiples hoteles y hostales. Buena oferta para todos los presupuestos.,"Trucha, sancocho frío y arepas de El Oriente. La gastronomía de La Ceja es conocida en toda la región.",,,,https://ridera.com.co/rutas/medellin-la-ceja/,2026-07-22 03:26:14.283625+00,2026-07-22 03:26:14.283625+00,la ceja,medellin - la ceja
dc04cc66-712e-4379-81a9-96f016603145,medellin-ebejico,Medellín – Ebéjico (Reserva Natural),Ebéjico,Antioquia,78,2 horas,Intermedia,Carretera departamental pavimentada con curvas pronunciadas.,Todo el año. Mejor temporada seca.,Cualquier moto. Trail ideal.,"Ebéjico es uno de los municipios más tranquilos del Occidente. Zona de transición entre el Valle de Aburrá y el Occidente. Tiene una reserva natural importante. Clima templado y paisajes montañosos. Ruta poco transitada, ideal para quien busca tranquilidad.",Salida por la vía vieja al Occidente desde Medellín. Ruta alternativa sin pasar por el Túnel de Occidente. Paisajes rurales hermosos. El pueblo tiene parque colonial.,En Medellín antes de salir. Hay gasolinera en el municipio.,Posadas locales.,"Café, frijoles, aguacate, mango, sancocho de gallina.","6.3000,-75.7667","[{'lat': 6.31, 'lon': -75.7, 'nombre': 'Vía vieja al Occidente'}]",,https://ridera.com.co/rutas/medellin-ebejico/,2026-07-22 03:16:31.82308+00,2026-07-22 03:16:31.82308+00,ebejico,medellin - ebejico (reserva natural)
e1084d45-386d-4d82-8e01-69bbe616e9a6,medellin-quibdo-choco,Medellín – Quibdó (El Chocó),Quibdó,Chocó,280,5-6 horas,Experta,Vía mixta: pavimento y destapado según temporada,"Jul-Ago (menos lluvias, único mes seco)",Adventure / Enduro 250cc+,"280 km de selva, ríos y lluvia hasta la capital del departamento más biodiverso del mundo. La vía a Quibdó es una de las más exigentes de Colombia: niebla, lluvia casi permanente, derrumbes frecuentes y trechos destapados. La recompensa es paisaje de selva húmeda tropical que no existe en otro lado.",Revisar estado de la vía ANTES de salir (cierre frecuente por derrumbes). Llevar impermeables para moto y cuerpo. Sin OPENAI_KEY no es recomendable ir solo: ir en grupo mínimo de 2. La mayoría del año llueve 10-12 meses — julio-agosto es la única ventana. Llevar repuesto de cadena y aceite extra.,Pocas estaciones después de Bolombolo. Llevar combustible extra. 250cc≈$90k ida.,"Hotel Citará Quibdó, Las Américas, casas de familia. Opciones limitadas, reservar.","Encocado de pescado, arroz con coco, tapao de pescado, borojó (fruta chocoana), jugo de chontaduro.","5.6919,-76.6583","[{'km': 80, 'gps': '5.9851,-75.9736', 'nombre': 'Bolombolo'}, {'km': 155, 'gps': '6.1901,-76.2769', 'nombre': 'Quibdó-Puente Carretera'}]",,https://ridera.com.co/rutas/medellin-quibdo/,2026-07-14 02:58:56.954987+00,2026-07-14 02:58:56.954987+00,quibdo,medellin - quibdo (el choco)
e36993ed-e269-428c-a274-f9c468ef5550,medellin-la-union-ant,Medellín – La Unión (Antioquia),La Unión,Antioquia,115,2-2.5 horas,Intermedia,Pavimentada en buen estado,Todo el año,Naked / Sport / Adventure 150cc+,"La Unión es un municipio agrícola del Oriente antioqueño conocido por la producción de frijol, el más sabroso de Colombia según los antioqueños. Paisajes de montaña verde y buena gastronomía campesina.",Ideal para pasar de camino a Sonsón o Nariño. La feria del frijol en octubre es un evento único.,Tanquear en Medellín. Estación disponible en La Unión.,Hospedajes sencillos y cómodos en el parque principal.,Frijoles de La Unión son legendarios. Bandeja paisa de finca con todo incluido.,,,,https://ridera.com.co/rutas/medellin-la-union-ant/,2026-07-22 03:24:46.238304+00,2026-07-22 03:24:46.238304+00,la union,medellin - la union (antioquia)
ecdb081e-f92e-41a9-aa7c-8117e276b763,medellin-taraza,Medellín – Tarazá,Tarazá,Antioquia,295,5.5-6 horas,Intermedia,Pavimentada con sectores en reparación,Dic–Mar,Naked / Sport / Adventure 150cc+,"Tarazá es la puerta del Bajo Cauca antioqueño. Ruta larga desde Medellín bajando a las tierras cálidas del Cauca. Río Cauca, ciénaga y un calor que te abraza desde que bajas la montaña.",Ruta de día completo o hacer noche en Caucasia. Llevar hidratación extra. Calor intenso desde Valdivia hacia abajo. Verificar estado de vía antes de salir.,Tanquear en Medellín y en Caucasia. Hay estaciones en Tarazá.,Hotel Real y varios hospedajes en el parque principal.,Pescado de río y arroz con coco. La mojarra frita del Cauca es la especialidad.,,,,https://ridera.com.co/rutas/medellin-taraza/,2026-07-22 03:22:20.865109+00,2026-07-22 03:22:20.865109+00,taraza,medellin - taraza
ed431c16-ef86-4958-9f9b-cce5b8686f73,medellin-la-pintada,Medellín – La Pintada,La Pintada,Antioquia,93,1.5-2 horas,Principiante,"Pavimentada, doble calzada hasta Caldas",Todo el año,Cualquier moto 125cc+,"El portal del Suroeste antioqueño. 93 km rápidos bajando de Medellín hasta la confluencia del Río San Juan y el Cauca a 800 metros de altura. La Pintada es el punto de partida hacia Jardín, Jericó y Riosucio. La piscina municipal del río y el malecón son el destino de los paisas en verano.",Desde aquí arranca el Suroeste profundo. La vía Medellín-La Pintada tiene doble calzada hasta Caldas — rápida y segura. En La Pintada llená tanque si seguís para el Suroeste. La salida desde Caldas tiene curvas bonitas con vista al valle.,"Buena disponibilidad de estaciones. 125cc≈$30k, 200cc≈$38k ida.","Hotel La Pintada, Hostal del Río, opciones económicas en el pueblo.","Pescado de río, bandeja paisa, jugos naturales, obleas con arequipe y queso.","5.7557,-75.7444","[{'km': 28, 'gps': '6.0879,-75.6437', 'nombre': 'Caldas'}, {'km': 58, 'gps': '5.9528,-75.6438', 'nombre': 'Amagá'}, {'km': 93, 'gps': '5.7557,-75.7444', 'nombre': 'La Pintada'}]",,https://ridera.com.co/rutas/medellin-la-pintada/,2026-07-14 02:57:00.969793+00,2026-07-14 02:57:00.969793+00,la pintada,medellin - la pintada
ed56a100-b52f-4f8b-85b3-5e60439c6b9c,bogota-chicamocha-santander,Bogotá – Cañón del Chicamocha – Barichara,Barichara,Santander,320,5-6 horas,Intermedia,Autopista Ruta del Sol pavimentada,"Dic-Feb, Jun-Ago",Naked / Touring 200cc+,"320 km de la Autopista Ruta del Sol hasta el cañón más profundo de Colombia y el pueblo más lindo del país. El Parque Nacional del Chicamocha (PANACHI) con teleférico sobre el cañón. Barichara con sus casas blancas, calles de piedra y el Camino Real a Guane de 9 km a pie.",La Autopista Ruta del Sol hasta Bucaramanga es rápida y cómoda. El Cañón del Chicamocha está a 50 km de Bucaramanga. En PANACHI el parqueadero cobra ≈$10.000. El teleférico sobre el cañón es espectacular. Barichara es ideal para dormir y madrugar al mirador.,"Múltiples estaciones en Ruta del Sol. 200cc≈$105k, 300cc≈$145k ida.","En Barichara: Color de Hormiga (el mejor), Casa Hacienda, Posada Crisanto. En Bucaramanga: Hotel Chicamocha.","Cabro en pepitoria, mute santandereano, arepa de maíz pelado, hormigas culonas tostadas (especialidad local), chicha.","6.6400,-73.0670","[{'km': 200, 'gps': '7.1193,-73.1227', 'nombre': 'Bucaramanga'}, {'km': 250, 'gps': '6.8456,-73.0373', 'nombre': 'Cañón del Chicamocha'}, {'km': 320, 'gps': '6.6400,-73.0670', 'nombre': 'Barichara'}]",,https://ridera.com.co/rutas/bogota-chicamocha-barichara/,2026-07-14 03:00:12.682421+00,2026-07-14 03:00:12.682421+00,barichara,bogota - canon del chicamocha - barichara
edaa7742-ce2c-4074-94d9-a346069c00e7,medellin-liborina,Medellín – Liborina,Liborina,Antioquia,110,2.5-3 horas,Intermedia,Pavimentada con tramos mixtos,Todo el año,Naked / Sport / Adventure 150cc+,"Liborina es un municipio del Occidente antioqueño a orillas del río Cauca. Clima cálido, río para nadar y paisaje de cañón de primer nivel. Muy tranquilo y auténtico. La ruta desde Santa Fe de Antioquia recorre el cañón del Cauca.","Llevar ropa de baño para el río. Clima muy cálido, hidratarse bien. Ruta que combina bien con Sabanalarga o Olaya para hacer loop.",Tanquear en Santa Fe de Antioquia. Verificar disponibilidad en Liborina.,Posadas familiares sencillas disponibles.,Pescado de río y sancocho. Comida ribereña fresca.,,,,https://ridera.com.co/rutas/medellin-liborina/,2026-07-22 03:26:49.272997+00,2026-07-22 03:26:49.272997+00,liborina,medellin - liborina
ef5b13be-f710-4558-8e6d-c5d36ec0cea3,medellin-frontino,Medellín – Frontino (Corazón del Occidente),Frontino,Antioquia,185,3.5 – 4.5 horas,Experta,"Carretera departamental con tramos sinuosos, algunos destapados en temporada de lluvias. Exige experiencia.","Temporada seca (enero-febrero, julio-agosto). NUNCA con lluvia fuerte.",Moto de mediano o alto cilindraje. Trail o adventure ideal. No recomendada moto urbana.,Frontino es el municipio más importante del Occidente profundo antioqueño. Puerta de entrada a la zona más selvática del departamento. Ruta épica de montaña con paisajes vírgenes. Muy poca señal celular en el camino. Municipio de gran importancia histórica.,Salir por la autopista al Mar hasta Cañasgordas y continuar hacia Frontino. La vía es sinuosa y exige concentración. Llevar combustible extra. Hay tramos sin señal. No salir tarde del día. Recomendado en grupo.,En Medellín llenar el tanque. En Cañasgordas hay gasolinera. En Frontino hay estación.,"Hotel Frontino, posadas en el pueblo.","Trucha, sancocho, frijoles, mazamorra, tamales.","6.7833,-76.1333","[{'lat': 6.744, 'lon': -76.021, 'nombre': 'Cañasgordas (gasolina y descanso)'}, {'lat': 6.76, 'lon': -76.082, 'nombre': 'Mirador Occidente profundo'}]",,https://ridera.com.co/rutas/medellin-frontino/,2026-07-22 03:16:31.82308+00,2026-07-22 03:16:31.82308+00,frontino,medellin - frontino (corazon del occidente)
